37.09937668,24.21268463,23.78350258,8.175970078,103.0898666,71.1661377,57.2832756,7.554346085,0
36.2005043,22.30706406,22.6997261,4.032725811,105.1640472,66.36151123,56.10945892,8.248357773,0
35.05523682,20.88031769,22.26082611,4.342413902,101.5381012,62.01621628,54.02457428,8.840578079,0
35.13895035,21.19123077,22.41183281,3.900645971,102.1191025,63.01298141,54.76140594,8.875650406,0
37.9372139,24.45085144,24.27265739,8.035327911,105.1238251,71.02429199,58.34091949,7.652125835,0
36.99581146,22.70946693,23.14950752,4.040535927,107.3312378,67.23804474,57.16275024,8.250306129,0
34.381073,20.6061058,21.83022308,4.190164089,99.34842682,60.84241867,52.88433075,8.649242401,0
34.80682755,21.00837708,22.20416641,3.884848118,101.0784302,62.45589066,54.1811409,8.907013893,0
37.61737442,24.41348648,24.1000824,8.150806427,104.5831375,71.5921936,58.07035065,7.657149792,0
36.00195694,22.16263199,22.56580544,4.002625942,104.3659134,65.59028625,55.59627914,8.099329948,0
34.97630692,20.81398773,22.19181442,4.302663803,101.1122589,61.56964874,53.75334167,8.741098404,0
34.50504684,20.88507652,22.0086441,3.868932009,100.1924057,62.18403625,53.77809906,8.899089813,0
37.54507065,24.87237167,23.82442856,7.944268227,102.19487,71.47803497,56.93236542,7.223670006,0
37.74255753,23.09872627,23.546978,4.130159855,109.168129,67.81710052,57.93529129,8.364263535,0
35.38420105,21.37095261,22.35922241,4.229832172,101.7472992,62.61986542,54.01698685,8.876454353,0
35.53462982,21.4057827,22.65925407,3.925476074,103.3748093,63.63772583,55.5041275,9.046839714,0
37.04523087,24.29351616,23.68777275,8.110801697,102.2861252,70.39668274,56.87631226,7.460720062,0
37.81583786,23.08969879,23.59736061,4.197576046,109.5258713,67.82034302,58.06092834,8.599204063,0
34.77650452,20.7762661,22.08797073,4.285099983,100.6307907,61.33529282,53.51234436,8.816794395,0
34.69659424,21.02513123,22.13485718,3.880595922,100.7963028,62.48012924,54.09107971,8.911027908,0
36.55965424,23.88348007,23.4227066,8.153648376,101.4823227,70.27772522,56.40037537,7.706026077,0
36.69276428,22.56279564,22.97091866,4.057256222,106.4483337,66.82469177,56.72674561,8.289571762,0
34.9107666,20.85736084,22.18460083,4.329969883,101.1036758,61.84533691,53.72021484,8.916671753,0
34.47673035,20.87736511,21.98411751,3.867948055,99.9835968,61.94684219,53.61468124,8.876485825,0
37.0174675,24.18531036,23.63129234,8.064736366,101.7009354,70.04185486,56.62156296,7.255558014,0
37.09480667,22.64928436,23.22656441,4.111130238,107.8515625,67.25628662,57.39839172,8.506163597,0
34.44214249,20.59624863,21.86733437,4.193873882,99.52301025,60.88664246,52.92188644,8.793478012,0
35.4248848,21.27127266,22.59043312,3.929219961,103.0418625,63.22767639,55.31027985,9.188054085,0
37.07717896,24.16202354,23.76517868,8.046392441,103.0947952,70.86962128,57.29419708,7.700684071,0
36.39785767,22.51081276,22.73070335,3.955133915,104.8644867,65.85817719,55.85657883,7.893638134,0
34.7053299,20.74144745,22.01425743,4.249159813,100.1266479,61.03683853,53.15026093,8.689780235,0
34.93427658,21.01351547,22.27281761,3.863650084,101.399704,62.49844742,54.37250519,8.914061546,0
36.90724564,24.10250092,23.64023972,8.249947548,102.4229355,70.81577301,56.96517563,7.729643822,0
35.84351349,22.1192112,22.46240997,4.000065804,103.8894653,65.54634857,55.4264946,8.226495743,0
35.2148056,20.99835014,22.32825279,4.406405926,101.7836075,62.09647751,54.12583542,8.980901718,0
35.11574173,21.23718452,22.38964081,3.908272028,101.9963531,63.07677078,54.72489929,9.037586212,0
37.25540924,24.27959442,23.84147453,8.186127663,103.1766968,71.08567047,57.30950165,7.685410023,0
36.29603958,22.36092377,22.747118,4.077968121,105.3241425,66.41130829,56.11639404,8.370546341,0
34.46257019,20.56134605,21.88464546,4.216487885,99.59354401,60.80699158,52.92687225,8.751955986,0
34.86356354,21.02970314,22.24189377,3.89980197,101.3032379,62.54309464,54.37144089,9.01395607,0
35.70298386,23.15075493,22.75657082,7.956086159,98.83075714,68.18149567,54.44509125,7.13793993,1
34.36764526,21.16632652,21.44847679,3.740567923,98.8599472,62.55302429,52.4921608,7.100170135,1
36.45437241,21.64453316,23.04088593,4.522577763,105.1621323,63.9702034,55.71754837,8.479729652,1
33.75937271,20.37849045,21.56578064,3.784270048,98.16943359,60.7542572,52.81866074,8.27652359,1
36.12519455,23.29194832,22.97175026,7.881117821,99.57498169,68.47924042,54.83174896,7.165252209,1
34.4942131,21.29824638,21.53001976,3.874013901,99.46534729,62.95212936,52.86183929,7.197227955,1
36.9010849,21.91086578,23.32821083,4.582161903,106.6874161,65.05310822,56.54825211,8.643894196,1
34.72615433,20.7692585,22.11586189,3.806591988,100.9250717,62.25915909,54.32267761,8.282431602,1
35.43342972,22.90151215,22.55455399,7.935299873,97.93756866,67.1986084,53.82699966,7.173446178,1
34.32463837,21.0909462,21.43800354,3.849109888,98.93434906,62.63982391,52.53846741,7.207714081,1
37.38050842,22.08754921,23.55063248,4.657383919,107.7709427,64.98683167,56.97833252,8.671777725,1
34.22608185,20.62608528,21.85940742,3.811350107,99.72893524,61.71307373,53.69309616,8.41394043,1
35.19852448,22.72761154,22.41137314,7.901817799,97.31116486,66.64854431,53.53800964,7.14609623,1
34.1342659,21.00846672,21.31407166,3.789777994,98.2555542,62.27723312,52.21595383,7.23467207,1
35.98743057,21.34374237,22.76222038,4.488626003,103.8050461,63.25930405,55.06068039,8.441975594,1
33.80063248,20.37290955,21.57878685,3.762115955,98.17972565,60.42996979,52.78930283,8.187472343,1
35.08784103,22.60990143,22.34732056,7.851831913,97.23279572,66.57089996,53.43899918,7.183137894,1
33.99704361,20.85386848,21.22769928,3.747937918,97.7397995,61.65816116,51.9227562,7.079482079,1
36.22011185,21.5232296,22.8821373,4.523941994,104.3918686,63.48694992,55.31178284,8.422568321,1
33.93427277,20.50066757,21.66942596,3.802331924,98.71790314,61.07020187,53.13829422,8.308515549,1
35.57205582,23.05905914,22.66672325,7.818098068,98.34816742,67.84036255,54.12761307,7.199158192,1
34.35150909,21.13536644,21.37457466,3.712574005,98.36122894,61.93238068,52.24443817,6.967132092,1
36.00453186,21.4168644,22.76591873,4.365389824,103.7594681,62.99934769,55.05522919,8.136176109,1
34.0853157,20.5734787,21.7520237,3.805066109,99.14116669,61.31019211,53.3468132,8.283958435,1
35.51179123,22.94961166,22.61697769,7.709372044,98.12783051,67.69377899,53.97422028,7.215501785,1
34.39976883,21.11276245,21.46740341,3.782936096,99.03079987,62.54292679,52.5802803,7.161454201,1
